,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
16971,44163,,Vink - Vester Nordlunde (Nordlundevej),,54.877445017571,11.215001573951001,0,,,
16972,44165,,Vink - Halsted gl. skole (Horslundevej),,54.847940586263,11.224008325644,0,,,
16973,44166,,Vink - Langesø (Langesøvej),,54.888920691249,11.244058619825001,0,,,
16974,44169,,Vink - Urne (Maglehøjvej),,54.944581398698,11.277796484877,0,,,
16975,44170,,Vink - Tvede (Kasbækvej),,54.940723655637996,11.251347076802,0,,,
16976,44174,,Vink - Kastager Strand (Bøgetvej),,54.958755920266,11.212147911874,0,,,
16977,44178,,Vink - Nybølle (Fynbovej),,54.92953852373999,11.220736440348999,0,,,
16979,44180,,Vink - Gl. Kastagervej (Gl Kastagervej),,54.93802648612701,11.210244324528,0,,,
16980,44183,,Vink - Ved Madevejen (Kragenakkevej),,54.948237900532,11.183881969633,0,,,
16981,44184,,Vink - Alleenborg (Bjælkehovedvej),,54.934100815233,11.161135376658,0,,,
16982,44186,,Onsevig (Byskovvej),,54.9472682322,11.11778949218,0,,,
17059,41453,,Sognefogedvænget (Karlstoftevej),,54.672435441118004,11.37382211903,0,,,
17060,41454,,Sognefogedvænget (Karlstoftevej),,54.67242585454701,11.373852581615,0,,,
17069,41478,,Willersvej (Kirkealle),,54.688464142267,11.383866549340999,0,,,
17070,41482,,Hunseby Kirkevej 10 (Hunseby Kirkevej),,54.798230373502996,11.516637172744998,0,,,
17071,41483,,Hunseby Kirkevej 10 (Hunseby Kirkevej),,54.798237416872,11.516730969146,0,,,
17072,41484,,Hunseby Kirkevej v/18 (Hunseby Kirkevej),,54.798356096714,11.513175152707,0,,,
17073,41485,,Hunseby Kirkevej 23 (Hunseby Kirkevej),,54.79839587283399,11.512990904208,0,,,
17074,41486,,Knuthenborg Allé (Hunseby Kirkevej),,54.799567537575996,11.507633108938,0,,,
17075,41489,,Skolevej (Knuthenborgvej),,54.797501364835995,11.504953384771,0,,,
17076,41490,,Knuthenborgvej 39 (Knuthenborgvej),,54.793799501462004,11.503557519352,0,,,
17078,41505,,Krøyers Gård,,54.83006153889399,11.142570900903001,0,,,
17089,41528,,Skovvænget (Løjtoftevej),,54.838532174427,11.153563292832,0,,,
17090,41529,,Løjtoftevej 201 (Løjtoftevej),,54.844128691099,11.157303757606002,0,,,
17091,41530,,Skovsgårdsvej (Løjtoftevej),,54.835090300387,11.150981802181999,0,,,
17099,41544,,Rørsangervej (Maglehøjvej),,54.823368779414,11.139803372074999,0,,,
17100,41545,,Skandsen (Maglehøjvej),,54.82687450054,11.139288203187,0,,,
17101,41546,,Fælandsvej (Maglehøjvej),,54.778879475981,11.150174042251,0,,,
17102,41547,,Rørsangervej (Maglehøjvej),,54.823476818639,11.139793518694999,0,,,
17103,41548,,Fælandsvej (Maglehøjvej),,54.778541249823,11.14998503589,0,,,
17104,41549,,Søvænget (Maglemervej),,54.779704074611,11.500058009567,0,,,
17105,41550,,Skolevej (Knuthenborgvej),,54.797545613592995,11.504987241427,0,,,
17106,41551,,Søvænget (Maglemervej),,54.779731009179,11.500059671700999,0,,,
17107,41552,,Knuthenborgvej 39 (Knuthenborgvej),,54.793836055533,11.503528663419,0,,,
17108,41553,,Engvej (Maglemervej),,54.782203533464,11.500041174260001,0,,,
17109,41554,,Engvej (Maglemervej),,54.782194555278,11.500040620167999,0,,,
17110,41555,,Tokkeløkkevej (Knuthenborgvej),,54.790068424141,11.504882514705,0,,,
17111,41559,,"Sædinge, Maribo Landevej (Maribo Landevej)",,54.709917943803994,11.413583545032001,0,,,
17112,41560,,Maribo St. (Banegårdspladsen),,54.776438613051006,11.501473855515,0,,,
17113,41562,,Maribo St. (Banegårdspladsen),,54.77646233655501,11.501195396181,0,,,
17114,41564,,Maribo St. (Banegårdspladsen),,54.77643572924401,11.501613639374002,0,,,
17115,41565,,Rolfsvej (Maribovej),,54.832287375577,11.158992192399001,0,,,
17116,41567,,Gormsvej (Maribovej),,54.832950674074,11.166159490088999,0,,,
17117,41568,,Vandværksvej (Maribovej),,54.833724652548,11.173146117519,0,,,
17118,41569,,Frodesvej (Maribovej),,54.832151459905994,11.157536788710999,0,,,
17119,41571,,Sukkerfabrikken (Maribovej),,54.831478233051,11.149886553379,0,,,
17120,41573,,Gormsvej (Maribovej),,54.832943082186006,11.166081224367002,0,,,
17121,41580,,Wibolttsvej (Marienlystvej),,54.83558910939,11.12419208991,0,,,
17148,42935,,Maribo St. (Banegårdspladsen),,54.776441817093,11.501318540086999,0,,,
17149,42936,,Maribo St. (Banegårdspladsen),,54.776303940283,11.501465541187999,0,,,
17174,44221,,Avnede (Ullerslevvej),,54.82945805418,11.214739399639,0,,,
17175,44225,,Græshavevej (Højrebyvej),,54.810137401637,11.211970061758,0,,,
17176,44226,,Vink - Torpevej (Torpevej),,54.812438664135,11.182181785771,0,,,
17177,44227,,Stibankevejen/Løjet Skovvej (Stibankevejen),,54.792713257637,11.355851618032998,0,,,
17178,44228,,Højrebyhallen (Bøgevej),,54.81430969465,11.266924292058999,0,,,
17179,44229,,Vink - Skovlængevej (Skovlængevej),,54.827460452396004,11.256808994915,0,,,
17180,44233,,"Vink - Hvilested, Strædet (Rødbyvej)",,54.79138736908,11.280839476084001,0,,,
17181,44234,,"Vink - Hvilested, Strædet (Rødbyvej)",,54.791489359086,11.280674100974,0,,,
17182,44235,,Vink - Reventlow Lille Skole (Rødbyvej),,54.77912167757,11.297271217272,0,,,
17183,44236,,Kaj Munks Vej (Rødbyvej),,54.762082897407,11.324380087786,0,,,
17184,44239,,Vink - Skidenstræde (Strædet),,54.800222034517,11.303758637327,0,,,
17185,44240,,Søllested Skole (Birkevej),,54.814008265638996,11.269584565529001,0,,,
17194,44267,,Vink - Reventlowparken (Pederstrupvej),,54.895955276108,11.268452840922,0,,,
17195,44268,,Vink - Magletving (Mageltving Møllevej),,54.892539977259,11.295692827346,0,,,
17196,44270,,Vink - Rosningevej/Skovhusevej (Skovhusevej),,54.875015733977,11.309209192235,0,,,
17197,44273,,Posthusvej (Vesterborgvej),,54.856215507478,11.272749549789,0,,,
17209,44313,,Vink - Hoby (Hobyvej),,54.740308408164,11.23123348497,0,,,
17210,44314,,Vink - Hestehave (Gloslunde Strandvej),,54.734161817805,11.207563415531,0,,,
17320,41599,,Slagterivej (Museumsgade),,54.776325960914,11.508667149726,0,,,
17322,41609,,Nakskov St. (Banegården),,54.833008735511996,11.139067684884,0,,,
17325,41613,,Kirkenoret (Nebbelundevej),,54.697982051422,11.388072232648002,0,,,
17326,41614,,Nebbelunde (Nebbelundevej),,54.709995854122,11.384679762906,0,,,
17327,41615,,Nebbelunde (Nebbelundevej),,54.709968916927004,11.384678181519,0,,,
17337,41645,,"Østergade, Apoteket (Nygade)",,54.830669027008,11.140236314562,0,,,
17359,41684,,Oksebæksvej (Nymarksvej),,54.838645495162,11.114914910436001,0,,,
17562,41735,,Refshalevej (Østervang),,54.772119902565,11.510785869061001,0,,,
17563,41736,,Refshalevej (Østervang),,54.77212022415301,11.510770339285,0,,,
17564,41737,,Leonora Christinas Vej (Østervang),,54.772062950158,11.513534634679,0,,,
17565,41738,,Leonora Christinas Vej (Østervang),,54.772064559838,11.513456986066,0,,,
17566,41739,,Monrads Vej (Østervang),,54.772147555051,11.517256267925001,0,,,
17567,41740,,Monrads Vej (Østervang),,54.772169652806994,11.517490886788002,0,,,
17568,41741,,Fabriksvej (Østervej),,54.707877096666,11.480358801194999,0,,,
17569,41742,,Fabriksvej (Østervej),,54.707887027426004,11.480312832664001,0,,,
17570,41743,,Stormarksskolen (Østre Allé),,54.838101410286,11.155549363454002,0,,,
17571,41745,,Ringvejen (Østre Allé),,54.835636643263996,11.157676027112998,0,,,
17572,41747,,Østre Park (Østre Boulevard),,54.776809007478,11.518323444545,0,,,
17573,41748,,Margretecenteret (Østre Boulevard),,54.772717568622,11.520541618777001,0,,,
17574,41749,,Margretecenteret (Østre Boulevard),,54.772744825638,11.520527764188001,0,,,
17575,41750,,Østre Park (Østre Boulevard),,54.776735247469,11.518412169045,0,,,
17576,41751,,Maribo Bibliotek (Østre Landevej),,54.77695198573301,11.515766320328,0,,,
17577,41752,,Sct. Birgitta Skole (Østergade),,54.774792837523,11.510640477054999,0,,,
17578,41754,,Maribo Bibliotek (Østre Landevej),,54.776703542861995,11.51517548939,0,,,
17579,41755,,Blæsenborg Allé (Østre Landevej),,54.779575193034,11.524934170667,0,,,
17580,41757,,Blæsenborg Allé (Østre Landevej),,54.779542191742,11.524792140406001,0,,,
17585,41771,,Rosenvænget (Parkvænget),,54.83888326652001,11.149984388141998,0,,,
17600,41798,,Nørrevænget (Primulavej),,54.841581406780996,11.135643073018,0,,,
17617,41827,,Sundhedscenter Maribo (Søndre Boulevard),,54.766324612736,11.513676294356001,0,,,
17618,41828,,Søndre Boulevard (Refshalevej),,54.769744603604,11.509581394349999,0,,,
17695,44594,,"Maribo Skole, Østofte afd. (Østofte Gade)",,54.800816109614,11.425457359662001,0,,,
17696,44595,,Erikstrup (Kirkevejen),,54.785671754263,11.436527471564,0,,,
17698,44598,,Vink - Stokkemarke Gl. Skole (Tjennemarkevej),,54.834678989556,11.364431961131,0,,,
17743,44583,,Vink - Reventlow Lille Skole (Rødbyvej),,54.77912167757,11.297271217272,0,,,
17744,44585,,Stokkemarke Kirke (Tjennemarkevej),,54.836744349648,11.365004392291999,0,,,
17745,44586,,Bandholm Skole (Birketvej),,54.839311030775995,11.462390347339001,0,,,
17746,44588,,Havløkke (Havløkkevej),,54.830485751248,11.424776253613999,0,,,
17747,44589,,Vink - Koblet (Havløkkevej),,54.835255723183,11.375865447322,0,,,
17748,44590,,Præstevænget (Vestre Landevej),,54.807874921216005,11.425351223359002,0,,,
17759,40805,,Vink - Købelev Kulturcenter (Provstegårdsvej),,54.906976360219005,11.094222865092002,0,,,
17760,40806,,Ravnsborgskolen (Pederstrupvej),,54.90713523198399,11.219923774395001,0,,,
17761,40808,,Realskolen (Hovedgaden),,54.91060619673,11.216900855634,0,,,
17762,40809,,Realskolen (Hovedgaden),,54.911629612045004,11.216972727421,0,,,
17763,40810,,Vindeby forsamlingshus (Toftevej),,54.922780919152004,11.156252180618,0,,,
17764,40811,,Vindeby forsamlingshus (Toftevej),,54.922817116533004,11.156238510643,0,,,
17765,40813,,Utterslev Kirke (Gallevej),,54.921871446893995,11.193002935088,0,,,
17770,40814,,V. Karleby smedie (Nakskovvej),,54.865289310574,11.171867462923,0,,,
17771,40815,,V. Karleby smedie (Nakskovvej),,54.865253389927,11.171865531415,0,,,
17772,40816,,Maribo St. (Banegårdspladsen),,54.776300729199,11.501185420099,0,,,
17773,40817,,Maribo St. (Banegårdspladsen),,54.776301056491,11.501605324584,0,,,
17774,40818,,Halsted Kirke (Maribovej),,54.847361437146,11.225689989893,0,,,
17775,40804,,Købelev Kulturcenter (Provstegårdsvej),,54.90698668424599,11.094145400420999,0,,,
17776,40819,,Halsted Kirke (Maribovej),,54.847386949945005,11.225769282791,0,,,
17786,41874,,Rødby Rutebilstation (Fruegade),,54.696908095026,11.391020086958001,0,,,
17787,41876,,Rødby Rutebilstation (Fruegade),,54.696931666273,11.391192198575,0,,,
17788,41877,,Rødby Rutebilstation (Fruegade),,54.696939421298,11.391254736635,0,,,
17789,41878,,Hagesvej (Rødbyvej),,54.827015086649,11.146597710035,0,,,
17790,41879,,Reimersgade (Rødbyvej),,54.830161623552996,11.144538106498999,0,,,
17791,41881,,Kærvej (Rødbyvej),,54.667363299078,11.494669411567,0,,,
17792,41882,,"Hillested, Rødbyvej (Rødbyvej)",,54.75443607711001,11.448436682794002,0,,,
17793,41883,,Dyrehegnet (Rødbyvej),,54.774631322376,11.484878652707,0,,,
17794,41884,,Dyrehegnet (Rødbyvej),,54.774916783401004,11.485424881183,0,,,
17795,41885,,"Hillested, Rødbyvej (Rødbyvej)",,54.75427144103,11.448131432993,0,,,
17800,41909,,Runestensvej v/30 (Runestensvej),,54.724545569032,11.345744134487,0,,,
17801,41910,,Engvej (Sædingevej),,54.699960092228004,11.395794060612,0,,,
17802,41911,,Engvej (Sædingevej),,54.699638074333,11.395712989155,0,,,
17816,41933,,Birkevænget (Skelstrupvej),,54.79317838019399,11.522686328419,0,,,
17817,41934,,Kampersvænge (Skelstrupvej),,54.787066422671,11.521341182493998,0,,,
17818,41935,,Møllevej (Skelstrupvej),,54.797344965459004,11.522043494452,0,,,
17819,41936,,Birkevænget (Skelstrupvej),,54.793096931679,11.52271236977,0,,,
17820,41937,,Anderstrupvej (Skelstrupvej),,54.783103606095,11.522992099065002,0,,,
17821,41938,,Møllevej (Skelstrupvej),,54.79740781154101,11.522047409406,0,,,
17822,41939,,Anderstrupvej (Skelstrupvej),,54.783031458688,11.523003159337001,0,,,
17823,41940,,Kampersvænge (Skelstrupvej),,54.78690578707501,11.521284516218,0,,,
17824,41945,,Løjtoftevej (Skolebakken),,54.845630836095,11.159268706396,0,,,
17825,41946,,Skolebakken (Skolevej),,54.842524748147,11.162576127591,0,,,
17828,41955,,Bangs Have Parken (Skovvænget),,54.77413991047,11.488238501222,0,,,
17883,40820,,Vesterborg Kirke (Vesterborgvej),,54.859812950011,11.268806981873,0,,,
17884,40821,,Vesterborg Kirke (Vesterborgvej),,54.860185185558,11.268609730327,0,,,
17885,40822,,Stokkemarke (Vestre Landevej),,54.837246620396,11.368288780745,0,,,
17886,40838,,Brandstrupvej v/Branddam (Brandstrupvej),,54.741164637509,11.357441063399,0,,,
17887,40839,,Øster Skørringe (Skørringevej),,54.74786235939,11.394100362848999,0,,,
17888,40840,,Øster Skørringe (Skørringevej),,54.74786235939,11.394100362848999,0,,,
17889,40823,,Stokkemarke (Vestre Landevej),,54.837181234146996,11.366571791395,0,,,
17890,40824,,Nørreballe (Vestre Landevej),,54.806194654439004,11.431600025829999,0,,,
17891,40825,,Nørreballe (Vestre Landevej),,54.806282316289995,11.431262916889999,0,,,
17892,40827,,Dronningensstræde (Havnegade),,54.828615253553,11.137932259479001,0,,,
17893,40828,,Lienlund (Rødbyvej),,54.82168609165301,11.155141677276001,0,,,
17894,40830,,Græshave (Græshavevej),,54.775011130425995,11.216256711493001,0,,,
17895,40832,,Vink - Toftegårdsvej Ullerslev (Toftegårdsvej),,54.817564425498,11.21234493385,0,,,
17896,40833,,"Vink - Hvilested, Rødbyvej (Bjerreskovvej)",,54.789831266887,11.280891845386,0,,,
17897,40834,,"Hvilested, Rødbyvej (Bjerreskovvej)",,54.789864555234004,11.281033720825,0,,,
17898,40836,,Vink - Vejleby (Vejlebyvej),,54.747303747275,11.330976578952,0,,,
17899,40837,,Brandstrupvej v/Branddam (Brandstrupvej),,54.741152639755,11.357595738634,0,,,
17936,42036,,Ole Kirks Allé (Stormarks Allé),,54.838474820009004,11.161845560115,0,,,
17937,42037,,Stormarks Alle 30 (Stormarks Allé),,54.83841761582,11.158494112818,0,,,
17939,42042,,Ahornsvej (Riddersborgvej),,54.834233403154,11.115867634872,0,,,
17956,42070,,Kørbergsgade (Svingelsvej),,54.83205260172,11.141804388538999,0,,,
17958,42075,,Sundhedscenter Maribo (Søndre Boulevard),,54.766274533163994,11.514357277332001,0,,,
17959,42076,,Syltholmsparken (Syltholmsgade),,54.659448417925994,11.350177644073998,0,,,
17960,42077,,Strandagervej (Hagesvej),,54.660663658515,11.344991143103002,0,,,
17963,42082,,Vink - Tågerupvej (Tågerupvej),,54.679068010084,11.449745438109,0,,,
17964,42083,,Tamrodsvej v/Flårupvej (Tamrodsvej),,54.691029007833,11.548419648008,0,,,
17965,42084,,Tårs Færgehavn (Spodsbjergvej),,54.875982092857,11.03080828215,0,,,
17966,42086,,Forsythiavej (Tårsvej),,54.856578615398,11.118486631751,0,,,
17967,42087,,Forsythiavej (Tårs Landevej),,54.856252601291,11.118625344784,0,,,
17968,42088,,Christiansdalsvej (Tårsvej),,54.839435472001,11.124752377284,0,,,
17969,42089,,Mølle Allé (Tårsvej),,54.835575125811005,11.128068954795001,0,,,
18005,44599,,Abed (Abedvej),,54.833930774434,11.327340422124,0,,,
18006,44600,,Vink - Fællesenggårdsvej (Abedvej),,54.816750551881,11.327908708318,0,,,
18007,44601,,Vink - Nymarksvej (Nymarksvej),,54.815891262222,11.342662396149,0,,,
18008,44602,,Vink - Stibankevejen (Stibankevejen),,54.802564141216,11.33219676151,0,,,
18010,44604,,Ryde St. (Stibankevejen),,54.785289041043995,11.372404994321,0,,,
18012,44609,,Sørup (Vestre Landevej),,54.811844069418,11.411129587166,0,,,
18013,44610,,Vink - Tjennemarke (Tjennemarkevej),,54.817369435376996,11.350359984477999,0,,,
18017,44619,,Vink - V. Tirsted (Runestensvej),,54.729826333149006,11.349249065662,0,,,
18018,44621,,Vink - V. Skørringe (Skørringe Kirkevej),,54.754886821274006,11.373796765336001,0,,,
18019,44622,,Vink - Skørringe Skovhuse (Haldsvej),,54.764522117,11.404427513633001,0,,,
18020,44628,,Vink - Lundegårde (Lundegårdsvej),,54.680946552603,11.413942572146,0,,,
18024,40845,,Torvevej (Bygaden),,54.760077198695,11.179238615232,0,,,
18025,40846,,Torvevej (Bygaden),,54.760046022085,11.178972694477,0,,,
18026,40847,,Nakskov Landevej (Brandstrupvej),,54.753599814531,11.363292719975,0,,,
18027,40848,,Nakskov Landevej (Brandstrupvej),,54.753626751948005,11.363294289719,0,,,
18028,40849,,Gumpehavevej (Brandstrupvej),,54.746094044921996,11.361892005650999,0,,,
18029,40850,,Gumpehavevej (Brandstrupvej),,54.746129659123,11.361909618371,0,,,
18030,40851,,Ahornvej (Havnevej),,54.685739543247,11.382993051262,0,,,
18031,40852,,Ahornvej (Havnevej),,54.685802092119,11.383012233549,0,,,
18032,40853,,Færgestationsvej,,54.657567801315004,11.35813179319,0,,,
18033,40855,,Duevej (Brandstrupvej),,54.74036730492,11.353137620452001,0,,,
18034,40856,,Langø (Havnevej),,54.812747987792996,11.017315432814,0,,,
18035,40858,,Kragenæs Havn,,54.916166295206004,11.359331444714,0,,,
18036,40860,,Vink - Birket (Bandholmvej),,54.899254391134996,11.332043803473,0,,,
18037,40861,,Birket Skole (Bandholmvej),,54.899155321611005,11.332053673809,0,,,
18038,40862,,Hejringe (Bandholmvej),,54.881512389528,11.358443540361,0,,,
18039,40863,,Hejringe (Bandholmvej),,54.881558494371006,11.358383869252,0,,,
18040,40864,,Vink - Saltvig (Birketvej),,54.872500856425,11.382608229038999,0,,,
18041,40865,,Vink - Saltvig (Birketvej),,54.872520341842005,11.382531439551,0,,,
18042,40866,,Keldernæs (Birketvej),,54.863597832844,11.401953183857,0,,,
18043,40867,,Keldernæs (Kildevej),,54.863884796546,11.401533880976,0,,,
18044,40868,,Blans (Blansvej),,54.861124055251,11.423747762437,0,,,
18045,40869,,Blans (Blansvej),,54.861134276952,11.423686041278,0,,,
18046,40870,,Reersnæs (Birketvej),,54.841913336774,11.452408675846,0,,,
18047,40871,,Reersnæs (Birketvej),,54.841963258754,11.452162483235,0,,,
18048,40872,,Bandholm St. (Stationsvej),,54.835351896408994,11.481990325284,0,,,
18049,40874,,Bandholm Havn (Havnepladsen),,54.839055858666,11.491189145654,0,,,
18050,40879,,Fuglse skole (Møllevej),,54.711338719241,11.526015899633999,0,,,
18083,40931,,Nakskov St. (Nørrevold),,54.83316454954701,11.137876897988999,0,,,
18084,40935,,Kløvervænget (A. R. Paulsensvej),,54.840181317768,11.146222080883998,0,,,
18096,40957,,Nakskov St. v/anlægget (Jernbanegade),,54.832971301778,11.138131401145001,0,,,
18111,44055,,Højsmarkevej (Tårsvej),,54.87966964862701,11.073755645445,0,,,
18114,44175,,Utterslev gl. skole (Bøgetvej),,54.931167316151,11.194414239475,0,,,
18115,44177,,Gallevej,,54.911956274496,11.195521693689,0,,,
18116,40712,,Vink - Hellinge (Maribovej),,54.843296505627,11.263705439737999,0,,,
18117,44237,,Vink - Stengårdsvej (Stensgårdsvej),,54.770051937352,11.258493444539,0,,,
18118,44238,,Vink - Nybølle (Nøbbøllevej),,54.77895620862,11.281274910947001,0,,,
18143,45829,,"Lolland Kommune, Borgerservice (Søvej)",,54.835049273652004,11.138552725225,0,,,
18144,46392,,Kirstinehøjvej (Bursøvej),,54.738090362254,11.483914367068,0,,,
18147,48095,,Svingelsvej (Bregnevej),,54.836954173751,11.144197559503,0,,,
18162,48831,,Vink - Vindeby (Toftevej),,54.921852386952,11.155390988225,0,,,
18250,100220055,,Nørreballe ,,54.806233996173,11.431431201858,0,,,
18257,50254,,Bellisvej (Kløvervænget),,54.840487855154,11.144135776700999,0,,,
18258,50255,,Valmuevej (Enebærvej),,54.84252994390099,11.138948443193,0,,,
18366,50484,,Svingelsvej (Rosenvænget),,54.838544214105994,11.147303219997001,0,,,
18370,50486,,Sundhedscentret (Fayesvej),,54.834471711371,11.147336114094,0,,,
18599,50733,,Hvedevænget (Tårsvej),,54.842298084019006,11.123485480924002,0,,,
18600,50734,,Branderslevvej (Tårsvej),,54.861816553022,11.115535675697998,0,,,
18603,50731,,Skotterup (Højevej),,54.831176581351,11.162311823866,0,,,
18663,50861,,Slagterivej (Museumsgade),,54.776365666577995,11.509789303552001,0,,,
18718,51016,,Bandholm Vænge (Lindstrømsvej),,54.836149875914,11.479453994975,0,,,
18758,51104,,Skyttevej (Abedvej),,54.826651650738,11.323947684339002,0,,,
18760,51110,,Vink - Halstedhus (Halstedhus Vej),,54.849129120775004,11.234666956542,0,,,
18761,51111,,Halstedhus (Rudbjergvej),,54.849056995811004,11.234678546687,0,,,
18762,51112,,Ørsløkkevej (Nakskovvej),,54.916742919237,11.237149527320001,0,,,
18763,51113,,Ørsløkkevej (Nakskovvej),,54.91674263217399,11.23716511582,0,,,
18771,51121,,"Maribo Skole, Østofte afd. (Østofte Gade)",,54.800765345292994,11.425298714463,0,,,
18826,51362,,Birkevænget (Bregnevej),,54.838643144821994,11.138135430969,0,,,
18827,51367,,Christiansdalsvej (Tårsvej),,54.839435472001,11.124752377284,0,,,
18828,51368,,Bådesgaardsvej (Skodsebøllevej),,54.776426732391,11.227794681117,0,,,
18865,51370,,Nedergårdsvej (Tårsvej),,54.847041410045996,11.121585034136,0,,,
18866,51371,,Græshavevej (Højrebyvej),,54.810166042414,11.211878247855001,0,,,
18867,51372,,Søllested St. (Jernbanegade),,54.810709126677,11.271033727944,0,,,
18868,51373,,Tårsvej (Christiansdalsvej),,54.839507518908995,11.127310332999999,0,,,
18869,51374,,Jødevej (Bregnevej),,54.840151700278994,11.131580482598,0,,,
18870,51375,,Næsby (Vestenskovvej),,54.774077464046,11.075999347302,0,,,
18871,51376,,Vesternæs (Vesternæsvej),,54.775865858909995,11.010394523626001,0,,,
18908,51411,,Vink - Næsby Strand (Rolandsvej),,54.752428579869004,11.066235104495,0,,,
18912,51417,,Nakskov St.,,54.833104707642,11.139742347994002,0,,,
18913,51418,,Nakskov St.,,54.833155643586,11.139402463476,0,,,
18914,51419,,Nakskov St. (Perlestikkergade),,54.832973221512006,11.140062397211,0,,,
18915,51420,,Nakskov St. (Perlestikkergade),,54.83300455177201,11.139814907277,0,,,
18916,51421,,Nakskov St. (Perlestikkergade),,54.833045136199,11.139552334830999,0,,,
18919,51426,,Langøparken (Langøvej),,54.80943265851,11.017228010576,0,,,
18920,51427,,Vesternæs Strandvej (Vesternæsvej),,54.780719003611004,10.994648683408,0,,,
18921,51428,,Sjunkeby (Sjunkebyvej),,54.777187809394,11.054341987581001,0,,,
18924,51438,,Skolevænget (Birkevænget),,54.794353416134,11.521514873192999,0,,,
18925,51439,,Skolevænget (Birkevænget),,54.794354385275,11.521468258682999,0,,,
18973,51484,,Højagervej (Bøgetvej),,54.924491993562,11.191241442806001,0,,,
18988,51534,,Karlstoftevej (Kongeleddet),,54.668987670243,11.365338763373,0,,,
18989,51535,,Karlstoftevej (Kongeleddet),,54.668997957171,11.364812032474001,0,,,
18990,51538,,Græshave (Græshavevej),,54.774993454261,11.216240195122001,0,,,
18996,51537,,Baldersvej (Skandsen),,54.827491536822,11.133342107936,0,,,
19017,51583,,Mølle Allé (Tårsvej),,54.834957881971995,11.128924101257,0,,,
19023,51593,,Hoskiærsvej (Løjtoftevej),,54.833120922202,11.149506728413,0,,,
19807,52083,,Tågerupvej (Ladhavevej),,54.674137797629996,11.443709062667999,0,,,
19818,52102,,Rødbyvej (Kirkevejen),,54.7540411489,11.446625449,0,,,
19825,52119,,Vink - Vindø (Vindøvej),,54.870978734435994,11.05253301852,0,,,
19826,52120,,Vink - Egholm Strandvej (Egholmvej),,54.927051086876,11.297471244275,0,,,
20285,52266,,Rødby Rutebilstation,,54.696938197250006,11.391316746377,0,,,
20313,52303,,Ud 214 Telebus zone (Haubøllevej),,54.786886309888,11.304011161138,0,,,
20314,52304,,Ind 217 Telebus zone (Keldernæs Hovvej),,54.861370193687,11.37766615046,0,,,
20315,52305,,Ud 217 Telebus zone (Koldingevej),,54.804977298100994,11.387439935643,0,,,
20316,52306,,Ind 225 Telebus zone (Koldingevej),,54.799584644858996,11.405591411087999,0,,,
20317,52307,,Ud 225 Telebus zone (Nørremosevej),,54.775208756848,11.408140577414,0,,,
20318,52308,,Ud 212 Telebus zone (Fynbovej),,54.927146277159004,11.217358056701,0,,,
20319,52309,,Ind 213 Telebus zone (Kapellanvej),,54.888151110533,11.297236405213,0,,,
20320,52310,,Ud 213 Telebus zone (Nakskovvej),,54.908659969803,11.292694503799,0,,,
20351,52371,,Ud 224 Telebus zone (Runestensvej),,54.71706226559,11.375948649536,0,,,
20375,52452,,Løjtoftevej 201 (Løjtoftevej),,54.844235348114005,11.157371754298,0,,,
24822,52636,,Niels Nielsensgade 19 (Niels Nielsensgade),,54.833249901691,11.129955354210999,0,,,
30388,52783,,Vesterborgvej (Rudbjergvej),,54.864761669991,11.261807026747999,0,,,
30885,52910,,Tokkeløkkevej (Knuthenborgvej),,54.789932468404,11.504936331547,0,,,
30887,52912,,Løjtoftevej (Ringvejen),,54.83556548762999,11.153078258636999,0,,,
37017,52946,,Bækkevej (Højrebygade),,54.809764382192,11.272521477798,0,,,
37024,52969,,Kasbækvej (Viemosevej),,54.924851701183,11.256063442349,0,,,
37025,52970,,Nakskovvej (Hedemøllevej),,54.89488561043,11.195076120238,0,,,
37048,52983,,Vink - Torslundevej (Torslundevej),,54.707637441681996,11.488976006408999,0,,,
37049,52990,,"Vink - Hvilested, Rødbyvej (Bjerreskovvej)",,54.789973106571,11.28147539356,0,,,
37066,53014,,Rolighedsvej,,54.837211013556995,11.471062066707999,0,,,
37609,52989,,Keldernæs Skovvej (Havløkkevej),,54.836004348534004,11.394488967764001,0,,,
37742,53249,,Maribo Landevej nr. 4 (Maribo Landevej),,54.721033917669004,11.430426293074,0,,,
37743,53250,,Maribo Landevej nr. 4 (Maribo Landevej),,54.720910704012006,11.430294679651999,0,,,
37744,53252,,Nakskov Byskole (Nørrevold),,54.832761865744,11.134710138808,0,,,
37891,53369,,Hagesvej (Rødbyvej),,54.82698732008701,11.146642944823,0,,,
38108,53589,,Vink - Vesterborgvej (Rudbjergvej),,54.864761960032,11.261791458568,0,,,
